87.78
70.38
73.25
70.55
69.97
67.28
64.88
68.42
67.70
73.01
70.31
73.69
63.77
67.41
68.48
67.78
71.98
66.16
70.65
68.15
71.77
66.08
69.11
66.41
75.31
63.65
68.70
76.32
71.96
66.33
68.33
68.83
69.96
69.79
66.93
72.11
69.03
69.33
63.72
67.27
67.51
70.62
69.59
66.11
70.35
67.54
69.37
69.62
71.11
66.93
69.87
69.84
67.16
70.64
71.58
66.45
70.87
69.77
70.02
