168.66
175.50
172.55
173.74
170.34
176.74
171.54
178.88
177.45
178.24
179.70
179.68
181.52
176.22
180.89
178.90
181.00
181.65
180.54
179.71
181.31
180.65
180.38
179.17
179.75
179.45
180.84
179.88
177.63
179.85
179.23
179.06
178.94
179.01
179.08
178.70
179.37
178.07
178.52
178.52
177.93
177.97
177.65
177.09
176.88
176.90
176.51
176.72
177.01
176.59
177.12
176.95
176.51
176.46
176.37
175.70
175.50
176.06
174.25
174.74
174.53
