50.54
30.36
25.95
26.89
27.03
25.38
28.92
28.55
27.13
29.90
25.89
28.02
27.59
25.64
28.10
25.19
28.70
27.90
25.00
27.39
25.51
27.14
25.56
29.07
29.44
28.28
25.86
27.94
24.25
26.10
26.78
26.00
29.92
26.24
27.93
29.29
24.56
28.75
23.80
26.40
26.23
26.96
29.91
27.43
26.08
28.78
25.79
26.93
28.33
25.06
28.27
27.85
26.72
31.29
24.44
28.04
