17.66
19.64
18.96
17.75
18.30
16.96
19.77
18.97
18.37
20.81
18.52
17.70
20.33
17.59
18.70
19.57
18.08
19.06
18.65
17.67
23.29
20.63
18.85
21.23
19.65
18.80
19.97
21.54
19.52
19.75
20.26
20.28
18.42
20.81
19.95
20.40
18.91
20.72
21.15
18.81
21.24
20.21
18.86
19.78
20.34
19.01
21.66
18.32
22.20
19.70
21.49
20.65
18.73
20.95
19.32
19.26
21.90
18.47
19.28
19.58
19.91
21.14
18.87
19.05
20.14
21.24
21.30
19.40
19.71
23.36
20.63
19.08
18.48
22.02
19.46
19.72
18.22
19.50
20.97
20.04
